latitude,longitude,value
45.50519166666667,10.731195,271.0
45.50519166666667,10.731195,270.0
45.50519166666667,10.731195,282.0
45.50519166666667,10.731195,273.0
45.50519166666667,10.731195,272.0
45.50519166666667,10.731195,272.0
45.50519166666667,10.731195,272.0
45.50519166666667,10.731195,273.0
45.50519166666667,10.731195,281.0
45.50519166666667,10.731195,299.0
45.50519166666667,10.731195,281.0
45.50519166666667,10.731195,280.993
45.50519166666667,10.731195,265.991
45.50519166666667,10.731193333333334,281.0
45.505183333333335,10.731191666666666,265.0
45.505183333333335,10.73118,288.0
45.505183333333335,10.731163333333333,282.377
45.505175,10.731145,294.0
45.50516,10.731126666666666,264.0
45.505143333333336,10.731111666666667,254.0
45.50512666666667,10.731096666666666,282.0
45.505118333333336,10.73109,259.0
45.50511,10.731076666666667,254.0
45.50510333333333,10.731055,257.0
45.505095,10.73104,259.0
45.50507833333333,10.731028333333333,272.0
45.50507,10.731025,289.0
45.505053333333336,10.731018333333333,282.0
45.50503666666667,10.731016666666667,281.0
45.50503,10.731003333333334,257.0
45.50503,10.730998333333334,299.0
45.50501333333333,10.730998333333334,277.0
45.50499666666666,10.73101,247.0
45.50498833333333,10.731018333333333,277.0
45.50498,10.731025,269.0
45.504965,10.731026666666667,266.0
45.504956666666665,10.731035,270.0
45.504956666666665,10.73102,298.62
45.50494,10.731011666666667,265.0
45.50492333333333,10.731013333333333,252.0
45.50490666666666,10.731018333333333,281.0
45.504891666666666,10.73102,260.0
45.50488333333333,10.731021666666667,292.0
45.504875,10.731036666666666,278.0
45.504866666666665,10.731041666666666,281.0
45.50485833333333,10.731048333333334,268.0
45.50485,10.731056666666667,289.0
45.50485,10.731055,277.0
45.50485833333333,10.731041666666666,284.0
45.50485,10.731038333333334,283.0
45.50483333333333,10.731035,290.286
45.50481,10.731031666666667,302.114
45.504801666666665,10.731026666666667,269.849
45.504785,10.731021666666667,268.282
45.50476,10.731021666666667,278.553
45.504736666666666,10.731021666666667,269.897
45.50472,10.731026666666667,284.096
45.504711666666665,10.731026666666667,283.321
45.50470333333333,10.731021666666667,277.064
45.504695,10.731021666666667,289.687
45.504695,10.730995,266.849
45.504686666666665,10.730981666666667,247.96
45.50467166666667,10.730976666666667,277.948
45.50466333333333,10.730981666666667,271.635
45.50463833333333,10.730988333333332,277.965
45.50463,10.730995,290.597
45.504615,10.731006666666667,299.306
45.504598333333334,10.73102,294.589
45.50459,10.731025,263.837
45.50458166666667,10.731021666666667,283.585
45.50457333333333,10.731008333333333,246.52
45.504565,10.730993333333334,278.878
45.504556666666666,10.730988333333332,268.63
45.504556666666666,10.730983333333333,289.144
45.504556666666666,10.73097,299.424
45.50457333333333,10.730951666666666,259.195
45.50459,10.730933333333333,265.515
45.504598333333334,10.730911666666668,268.686
45.504615,10.73089,285.274
45.50463,10.730873333333333,278.965
45.50463833333333,10.730861666666666,279.747
45.504655,10.730846666666666,285.303
45.50466333333333,10.730831666666667,282.14
45.50466333333333,10.730815,280.0
45.50468,10.730798333333333,284.519
45.504695,10.730778333333333,259.0
45.50470333333333,10.73076,273.0
45.50470333333333,10.730745,280.0
45.50470333333333,10.730735,247.0
45.50472,10.730723333333334,295.0
45.50472833333333,10.730715,259.0
45.504745,10.730711666666666,270.0
45.50476,10.730715,267.0
45.504776666666665,10.730711666666666,263.0
45.504785,10.730718333333334,300.0
45.504801666666665,10.730725,285.0
