latitude,longitude,value
45.50519166666667,10.731195,3.96
45.50519166666667,10.731195,3.95
45.50519166666667,10.731195,3.79
45.50519166666667,10.731195,3.79
45.50519166666667,10.731195,3.86
45.50519166666667,10.731195,3.91
45.50519166666667,10.731195,3.9
45.50519166666667,10.731195,3.92
45.50519166666667,10.731195,3.92
45.50519166666667,10.731195,3.83
45.505183333333335,10.731191666666666,3.84
45.505183333333335,10.73118,3.84
45.505183333333335,10.731163333333333,3.86
45.505175,10.731145,3.88
45.50516,10.731126666666666,3.9
45.505143333333336,10.731111666666667,3.93
45.50512666666667,10.731096666666666,3.91
45.505118333333336,10.73109,3.97
45.50511,10.731076666666667,3.96
45.50510333333333,10.731055,3.93633
45.505095,10.73104,3.94
45.50507833333333,10.731028333333333,3.96
45.50507,10.731025,3.97
45.505053333333336,10.731018333333333,3.99
45.50503666666667,10.731016666666667,4.13
45.50503,10.731003333333334,4.09
45.50503,10.730998333333334,4.09
45.50501333333333,10.730998333333334,4.06
45.50499666666666,10.73101,4.07
45.50498833333333,10.731018333333333,4.06
45.50498,10.731025,4.05
45.504965,10.731026666666667,4.05
45.504956666666665,10.731035,4.08
45.504956666666665,10.73102,4.09
45.50494,10.731011666666667,4.09
45.50492333333333,10.731013333333333,4.08
45.50490666666666,10.731018333333333,4.09
45.504891666666666,10.73102,4.1
45.50488333333333,10.731021666666667,4.08
45.504875,10.731036666666666,4.08
45.504866666666665,10.731041666666666,4.09
45.50485833333333,10.731048333333334,4.14
45.50485,10.731056666666667,4.14
45.50485,10.731055,4.14
45.50485833333333,10.731041666666666,4.14
45.50485,10.731038333333334,4.14181
45.50483333333333,10.731035,4.15
45.50481,10.731031666666667,4.14336
45.504801666666665,10.731026666666667,4.13803
45.504785,10.731021666666667,4.13293
45.50476,10.731021666666667,4.14488
45.504736666666666,10.731021666666667,4.07988
45.50472,10.731026666666667,4.10826
45.504711666666665,10.731026666666667,4.13334
45.50470333333333,10.731021666666667,4.14417
45.504695,10.731021666666667,4.13869
45.504695,10.730995,4.14432
45.504686666666665,10.730981666666667,4.14874
45.50467166666667,10.730976666666667,4.18558
45.50466333333333,10.730981666666667,4.20534
45.50463833333333,10.730988333333332,4.15988
45.50463,10.730995,4.15663
45.504615,10.731006666666667,4.12616
45.504598333333334,10.73102,4.08139
45.50459,10.731025,4.0618
45.50458166666667,10.731021666666667,4.07558
45.50457333333333,10.731008333333333,4.08372
45.504565,10.730993333333334,4.09674
45.504556666666666,10.730988333333332,4.12299
45.504556666666666,10.730983333333333,4.15341
45.504556666666666,10.73097,4.13158
45.50457333333333,10.730951666666666,4.13553
45.50459,10.730933333333333,4.11482
45.504598333333334,10.730911666666668,4.11346
45.504615,10.73089,4.15289
45.50463,10.730873333333333,4.15791
45.50463833333333,10.730861666666666,4.15771
45.504655,10.730846666666666,4.16508
