latitude,longitude,value
45.573071666666664,10.706688157894737,323.5175263414199
45.573071666666664,10.706877192982457,330.24460648766586
45.573071666666664,10.707066228070175,333.3104152397205
45.573071666666664,10.707255263157895,351.69434233219636
45.573071666666664,10.707444298245614,356.13865570964646
45.57320371428571,10.706499122807019,326.35905271797634
45.57320371428571,10.706688157894737,322.65837098745465
45.57320371428571,10.706877192982457,327.2919259240765
45.57320371428571,10.707066228070175,335.4260796699109
45.57320371428571,10.707255263157895,361.8151992389846
45.57320371428571,10.707444298245614,381.4700969939053
45.57333576190476,10.706310087719299,351.69457699566817
45.57333576190476,10.706499122807019,341.9159412862428
45.57333576190476,10.706688157894737,326.7014721325401
45.57333576190476,10.706877192982457,326.4768629941197
45.57333576190476,10.707066228070175,342.61322731562547
45.57333576190476,10.707255263157895,409.86076352136166
45.57333576190476,10.707444298245614,453.4963709987583
45.573467809523805,10.70593201754386,334.8734999410206
45.573467809523805,10.706121052631579,330.5999353873287
45.573467809523805,10.706310087719299,344.350428521197
45.573467809523805,10.706499122807019,345.45802795212876
45.573467809523805,10.706688157894737,331.37982594588584
45.573467809523805,10.706877192982457,327.03937777927786
45.573467809523805,10.707066228070175,313.5144999963488
45.573467809523805,10.707255263157895,544.2433525624256
45.573467809523805,10.707444298245614,543.305385513059
45.57359985714285,10.70574298245614,332.70739991095223
45.57359985714285,10.70593201754386,329.9311290302577
45.57359985714285,10.706121052631579,330.275371221952
45.57359985714285,10.706310087719299,337.072771420735
45.57359985714285,10.706499122807019,348.5183159649609
45.57359985714285,10.706688157894737,329.19987759745493
45.57359985714285,10.706877192982457,329.1998776262564
45.57359985714285,10.707066228070175,336.83820000788813
45.57359985714285,10.707444298245614,591.9400269719735
45.5737319047619,10.70574298245614,338.7023448609529
45.5737319047619,10.70593201754386,331.27505704107415
45.5737319047619,10.706121052631579,327.79217145188215
45.5737319047619,10.706310087719299,334.13518173745234
45.5737319047619,10.706688157894737,330.3101457999757
45.5737319047619,10.706877192982457,330.2608269154167
45.5737319047619,10.707066228070175,340.44549999903984
45.573863952380954,10.705553947368422,343.4539582768518
45.573863952380954,10.70574298245614,335.91786862792355
45.573863952380954,10.70593201754386,337.79659991971454
45.573863952380954,10.706121052631579,330.71735727620523
45.573863952380954,10.706688157894737,329.44137497982365
45.573863952380954,10.706877192982457,329.13658331497936
45.573996,10.705364912280702,354.64264722152166
45.573996,10.705553947368422,347.1994734976745
45.573996,10.70574298245614,338.1035278423841
45.573996,10.70593201754386,341.4402499927918
45.573996,10.706499122807019,333.54990909053004
45.573996,10.706688157894737,331.510523888952
45.573996,10.706877192982457,330.3889302971391
45.57412804761905,10.705175877192982,338.6222500756747
45.57412804761905,10.705364912280702,343.8684242914668
45.57412804761905,10.705553947368422,341.43765800263554
45.57412804761905,10.70574298245614,345.7121932641254
45.57412804761905,10.706499122807019,346.15122220608004
45.57412804761905,10.706688157894737,333.67076473860806
45.57412804761905,10.706877192982457,334.77827777413285
45.57412804761905,10.707066228070175,355.45299999982296
45.574260095238095,10.704986842105264,340.23649992120454
45.574260095238095,10.705175877192982,343.27966680359555
45.574260095238095,10.705364912280702,353.42416634939354
45.574260095238095,10.705553947368422,345.18640010939066
45.574260095238095,10.706688157894737,329.2583333225412
45.574260095238095,10.706877192982457,333.3045471553335
45.574260095238095,10.707066228070175,333.63547761625955
45.57439214285714,10.704797807017544,355.4898000538833
45.57439214285714,10.704986842105264,331.45228110171263
45.57439214285714,10.705175877192982,337.84047230824353
45.57439214285714,10.705364912280702,343.2796667684186
45.57439214285714,10.705553947368422,319.38171423896813
45.57439214285714,10.706688157894737,162.9967626913823
45.57439214285714,10.706877192982457,269.82243687500727
45.57439214285714,10.707066228070175,313.95148261869866
45.57439214285714,10.707255263157895,328.47597588741587
45.57452419047619,10.704797807017544,344.08083863944665
45.57452419047619,10.704986842105264,330.1809713017421
45.57452419047619,10.705175877192982,332.83606058831737
45.57452419047619,10.706121052631579,106.2509444417785
45.57452419047619,10.706310087719299,106.17583332842534
45.57452419047619,10.706499122807019,106.14525532037305
45.57452419047619,10.706688157894737,106.16168965741328
45.57452419047619,10.706877192982457,290.4904640409896
45.57452419047619,10.707066228070175,308.0543648295369
45.57452419047619,10.707255263157895,326.9940949838952
45.57465623809524,10.704608771929825,351.8984642125849
45.57465623809524,10.704797807017544,341.63040571201407
45.57465623809524,10.704986842105264,346.6985754173856
45.57465623809524,10.705175877192982,320.75027273966714
45.57465623809524,10.705553947368422,104.66388888608749
45.57465623809524,10.70574298245614,105.27523530040702
45.57465623809524,10.70593201754386,105.61540740147203
45.57465623809524,10.706121052631579,105.6729394020438
45.57465623809524,10.706310087719299,106.16144736299272
45.57465623809524,10.706499122807019,106.10087805284492
45.57465623809524,10.706688157894737,106.14434000341406
45.57465623809524,10.706877192982457,271.91178301848
45.57465623809524,10.707066228070175,325.27508624821587
45.57465623809524,10.707255263157895,326.14969481922384
45.574788285714284,10.704419736842105,334.6315652770396
45.574788285714284,10.704608771929825,348.04526297317807
45.574788285714284,10.704797807017544,351.25652948026317
45.574788285714284,10.704986842105264,362.32570577687176
45.574788285714284,10.705175877192982,101.08864999882503
45.574788285714284,10.705364912280702,102.63223075760523
45.574788285714284,10.705553947368422,104.01852856310839
45.574788285714284,10.70574298245614,104.93855001131935
45.574788285714284,10.70593201754386,105.5119999969504
45.574788285714284,10.706121052631579,105.66585714798295
45.574788285714284,10.706310087719299,106.17491999721503
45.574788285714284,10.706499122807019,106.07269999900868
45.57492033333333,10.704230701754387,343.141823585656
45.57492033333333,10.704419736842105,344.60337135184943
45.57492033333333,10.704608771929825,337.16597058849754
45.57492033333333,10.704797807017544,338.5748570809642
45.57492033333333,10.704986842105264,99.20066665929217
45.57492033333333,10.705175877192982,100.9983499844149
45.57492033333333,10.705364912280702,101.79073125272701
45.57492033333333,10.705553947368422,103.03133846549942
45.57492033333333,10.70574298245614,104.67120000689897
45.57492033333333,10.70593201754386,105.20699999864745
45.57505238095238,10.704041666666667,338.34553834021733
45.57505238095238,10.704230701754387,345.0234999626239
45.57505238095238,10.704419736842105,340.240800188206
45.57505238095238,10.704608771929825,343.3463332096884
45.57505238095238,10.704797807017544,94.16091997696259
45.57505238095238,10.704986842105264,96.785799979666
45.57505238095238,10.705175877192982,99.17781766180008
45.57505238095238,10.705364912280702,100.81330715930447
45.57505238095238,10.705553947368422,102.59706666812461
45.575184428571426,10.704041666666667,338.67017640518543
45.575184428571426,10.704230701754387,346.8412397180074
45.575184428571426,10.704419736842105,344.43942872388135
45.575184428571426,10.704608771929825,240.15163401698555
45.575184428571426,10.704797807017544,93.63858177225833
45.575184428571426,10.704986842105264,94.93672665364801
45.575184428571426,10.705175877192982,97.066661571865
45.57531647619047,10.703663596491229,334.6582308330967
45.57531647619047,10.703852631578947,332.9313748568269
45.57531647619047,10.704041666666667,328.9941200996709
45.57531647619047,10.704230701754387,337.0914374216457
45.57531647619047,10.704419736842105,352.72950002515404
45.57531647619047,10.704608771929825,91.4120500013387
45.57531647619047,10.704797807017544,92.08618571190524
45.57531647619047,10.704986842105264,92.60397777557293
45.57544852380953,10.703474561403509,349.6958998962928
45.57544852380953,10.703663596491229,328.9577668684615
45.57544852380953,10.703852631578947,331.4444514772351
45.57544852380953,10.704041666666667,329.60591306925795
45.57544852380953,10.704230701754387,342.9682501178136
45.575580571428574,10.70328552631579,333.3971666372927
45.575580571428574,10.703474561403509,330.72310350637315
45.575580571428574,10.703663596491229,332.68148391187503
45.575580571428574,10.703852631578947,329.2203667171891
45.57571261904762,10.70309649122807,345.4279375497459
45.57571261904762,10.70328552631579,339.83440622076233
45.57571261904762,10.703474561403509,333.2650293466223
45.57571261904762,10.703663596491229,334.4655925710249
45.57584466666667,10.702907456140352,341.34314999880684
45.57584466666667,10.70309649122807,343.69832259909
45.57584466666667,10.70328552631579,341.16554553298465
45.57584466666667,10.703474561403509,339.9912961275759
45.575976714285716,10.702718421052632,345.36509090338393
45.575976714285716,10.702907456140352,344.7153823590523
45.575976714285716,10.70309649122807,347.902999859782
45.575976714285716,10.70328552631579,341.9907408574575
45.57610876190476,10.702529385964912,341.43099999558046
45.57610876190476,10.702718421052632,343.500382298964
45.57610876190476,10.702907456140352,342.1452286431097
45.57610876190476,10.70309649122807,343.2978399259086
45.57624080952381,10.702340350877193,334.20882134331003
45.57624080952381,10.702529385964912,339.89291186251245
45.57624080952381,10.702718421052632,339.62909096128107
45.57624080952381,10.702907456140352,343.09400004274147
45.57637285714286,10.70063903508772,237.6386000062835
45.57637285714286,10.702151315789473,331.339103583694
45.57637285714286,10.702340350877193,333.8070569924208
45.57637285714286,10.702529385964912,334.72834389846025
45.57637285714286,10.702718421052632,352.8501362610526
45.576504904761904,10.70045,241.25780007424785
45.576504904761904,10.70063903508772,250.41834490096414
45.576504904761904,10.700828070175438,248.5413750428158
45.576504904761904,10.701962280701755,346.4780625806785
45.576504904761904,10.702151315789473,339.75883353021084
45.576504904761904,10.702340350877193,337.23694097709114
45.576504904761904,10.702529385964912,331.91366677685306
45.57663695238095,10.70045,252.12031568985782
45.57663695238095,10.70063903508772,245.20880961862025
45.57663695238095,10.700828070175438,241.57927998543522
45.57663695238095,10.701017105263158,226.56295004406252
45.57663695238095,10.701773245614035,335.0242591491077
45.57663695238095,10.701962280701755,342.2409999217565
45.57663695238095,10.702151315789473,345.2372001016915
45.57663695238095,10.702340350877193,346.8699999500487
45.576769,10.70063903508772,235.1350239171526
45.576769,10.700828070175438,235.808469172505
45.576769,10.701017105263158,222.4884901610825
45.576769,10.701206140350877,211.33624995627136
45.576769,10.701584210526315,334.148999987844
45.576769,10.701773245614035,332.9966389574044
45.576769,10.701962280701755,338.3089999138272
45.576769,10.702151315789473,342.9132777951933
45.576901047619046,10.70063903508772,229.11869553476674
45.576901047619046,10.700828070175438,224.78529550111838
45.576901047619046,10.701017105263158,231.0620950948124
45.576901047619046,10.701206140350877,277.0228993725485
45.576901047619046,10.701395175438597,314.2324293187466
45.576901047619046,10.701584210526315,342.75177776302087
45.576901047619046,10.701773245614035,337.80874992905615
45.576901047619046,10.701962280701755,338.60777268747734
45.5770330952381,10.70045,243.35064847049256
45.5770330952381,10.70063903508772,235.98600304734967
45.5770330952381,10.700828070175438,230.80383560748322
45.5770330952381,10.701017105263158,247.56882019851813
45.5770330952381,10.701206140350877,253.13815537657453
45.5770330952381,10.701395175438597,261.71996339448754
45.5770330952381,10.701584210526315,327.05891537887646
45.5770330952381,10.701773245614035,342.2435482721135
45.57716514285715,10.70045,246.19162202198595
45.57716514285715,10.70063903508772,240.1344010474231
45.57716514285715,10.700828070175438,231.94640549431
45.57716514285715,10.701017105263158,170.7997338387554
45.57716514285715,10.701206140350877,177.42661931276518
45.57716514285715,10.701395175438597,273.6660517651971
45.57716514285715,10.701584210526315,243.91849075067955
45.57716514285715,10.701773245614035,354.4590000295237
45.577297190476195,10.70045,246.642966691184
45.577297190476195,10.70063903508772,238.40681745244103
45.577297190476195,10.700828070175438,194.82565331167203
45.577297190476195,10.701017105263158,156.88145486656637
45.577297190476195,10.701206140350877,162.6361911798427
45.577297190476195,10.701395175438597,271.2785310605414
45.577297190476195,10.701584210526315,234.80500035677383
45.57742923809524,10.70045,250.50222211676905
45.57742923809524,10.70063903508772,243.27728949386486
45.57742923809524,10.700828070175438,167.5495905740193
45.57742923809524,10.701017105263158,109.01405625453712
45.57742923809524,10.701206140350877,104.85447545285345
45.57742923809524,10.701395175438597,40.0
45.57756128571429,10.700828070175438,114.96234407024086
45.57756128571429,10.701017105263158,112.22642117590408
