latitude,longitude,value
45.503971666666665,10.730654404761905,281.0990000006999
45.503971666666665,10.730718095238094,280.98074999785115
45.503971666666665,10.730781785714285,277.8461538349427
45.503971666666665,10.730845476190476,278.30769230042966
45.503971666666665,10.730909166666667,276.3125000068312
45.503971666666665,10.730972857142858,275.89999999889847
45.503971666666665,10.731036547619048,280.12500000679506
45.503971666666665,10.73110023809524,287.16666666903507
45.504015459770116,10.730654404761905,283.11020000238113
45.504015459770116,10.730718095238094,281.2215714314225
45.504015459770116,10.730781785714285,278.33324999280694
45.504015459770116,10.730845476190476,276.1333333299022
45.504015459770116,10.730909166666667,274.58823530252545
45.504015459770116,10.730972857142858,276.13333332870263
45.504015459770116,10.731036547619048,279.4872352994045
45.504015459770116,10.73110023809524,284.5235833339006
45.504015459770116,10.731163928571428,280.82075000311875
45.50405925287356,10.730654404761905,283.7153749973179
45.50405925287356,10.730718095238094,280.6535000018828
45.50405925287356,10.730781785714285,277.15333333167837
45.50405925287356,10.730845476190476,275.07077777764425
45.50405925287356,10.730909166666667,276.7636999958477
45.50405925287356,10.730972857142858,277.3376666694162
45.50405925287356,10.731036547619048,280.16307143030554
45.50405925287356,10.73110023809524,279.63715385258865
45.50405925287356,10.731163928571428,286.4565999996717
45.50410304597701,10.730654404761905,274.702333336881
45.50410304597701,10.730718095238094,278.0237500001228
45.50410304597701,10.730781785714285,278.9548181727709
45.50410304597701,10.730845476190476,280.84855555117826
45.50410304597701,10.730909166666667,278.76369999598415
45.50410304597701,10.730972857142858,277.70462499627257
45.50410304597701,10.731036547619048,280.24999999766277
45.50410304597701,10.73110023809524,280.1069166697513
45.50410304597701,10.731163928571428,280.80000000511143
45.504146839080455,10.730654404761905,278.872399991277
45.504146839080455,10.730718095238094,276.70350000604196
45.504146839080455,10.730781785714285,278.7632499938882
45.504146839080455,10.730845476190476,276.97385001278076
45.504146839080455,10.730909166666667,275.4524999995441
45.504146839080455,10.730972857142858,275.72860000428466
45.504146839080455,10.731036547619048,279.9172500034968
45.504146839080455,10.73110023809524,281.7236922920359
45.504146839080455,10.731163928571428,279.00000000020145
45.50419063218391,10.730590714285714,273.2171999990512
45.50419063218391,10.730654404761905,277.1264000004929
45.50419063218391,10.730718095238094,278.1335909081437
45.50419063218391,10.730781785714285,280.86269564842064
45.50419063218391,10.730845476190476,278.1689583407397
45.50419063218391,10.730909166666667,277.172806813063
45.50419063218391,10.730972857142858,276.2440769209041
45.50419063218391,10.731036547619048,279.3489200051227
45.50419063218391,10.73110023809524,279.7963333316812
45.50423442528736,10.730590714285714,285.00000000333455
45.50423442528736,10.730654404761905,275.0331153868239
45.50423442528736,10.730718095238094,278.6882941160108
45.50423442528736,10.730781785714285,279.3591639364294
45.50423442528736,10.730845476190476,277.55055682431373
45.50423442528736,10.730909166666667,276.3657941147889
45.50423442528736,10.730972857142858,276.1091868124179
45.50423442528736,10.731036547619048,280.06775000206676
45.50423442528736,10.73110023809524,279.43125000087184
45.5042782183908,10.730654404761905,273.04295000370576
45.5042782183908,10.730718095238094,276.9895999954575
45.5042782183908,10.730781785714285,276.5323050898066
45.5042782183908,10.730845476190476,277.7849795896767
45.5042782183908,10.730909166666667,275.17131883940743
45.5042782183908,10.730972857142858,276.32223214197353
45.5042782183908,10.731036547619048,276.72929630367685
45.5042782183908,10.73110023809524,280.72261110611475
45.50432201149425,10.730654404761905,275.0622941150291
45.50432201149425,10.730718095238094,276.46215217135983
45.50432201149425,10.730781785714285,275.59156363694643
45.50432201149425,10.730845476190476,273.06956409952136
45.50432201149425,10.730909166666667,275.7813666703334
45.50432201149425,10.730972857142858,276.30406060399395
45.50432201149425,10.731036547619048,278.8918823519825
45.50432201149425,10.73110023809524,278.14548648938376
45.504365804597704,10.730654404761905,282.1666666758794
45.504365804597704,10.730718095238094,275.9903684317074
45.504365804597704,10.730781785714285,276.7372653044569
45.504365804597704,10.730845476190476,276.04584285528205
45.504365804597704,10.730909166666667,275.37433333682327
45.504365804597704,10.730972857142858,277.57478124365184
45.504365804597704,10.731036547619048,277.94317808485863
45.504365804597704,10.73110023809524,277.80288732327455
45.504365804597704,10.731163928571428,277.01990909067257
45.50440959770115,10.730527023809524,292.7710000039496
45.50440959770115,10.730590714285714,288.6641250038168
45.50440959770115,10.730654404761905,289.8571428558768
45.50440959770115,10.730718095238094,283.17628571208985
45.50440959770115,10.730781785714285,276.64613364222
45.50440959770115,10.730845476190476,276.12366359461555
45.50440959770115,10.730909166666667,276.2099038463389
45.50440959770115,10.730972857142858,279.02652173342193
45.50440959770115,10.731036547619048,277.41182353117176
45.50440959770115,10.73110023809524,277.32006666229074
45.50440959770115,10.731163928571428,275.21101851862045
45.5044533908046,10.730527023809524,287.88550000294515
45.5044533908046,10.730590714285714,287.0533000006556
45.5044533908046,10.730654404761905,285.76886666473126
45.5044533908046,10.730718095238094,282.3561111079122
45.5044533908046,10.730781785714285,276.7362127677328
45.5044533908046,10.730845476190476,276.65655555469283
45.5044533908046,10.730909166666667,276.3351197917893
45.5044533908046,10.730972857142858,280.3636363633508
45.5044533908046,10.731036547619048,276.1390344867961
45.5044533908046,10.73110023809524,276.2462121142203
45.5044533908046,10.731163928571428,274.0819523822462
45.50449718390804,10.730527023809524,286.05216666782076
45.50449718390804,10.730590714285714,284.45329999620344
45.50449718390804,10.730654404761905,282.2807777759711
45.50449718390804,10.730718095238094,275.64856249864295
45.50449718390804,10.730781785714285,272.7849999967933
45.50449718390804,10.730845476190476,276.85
45.50449718390804,10.730909166666667,279.0542000042822
45.50449718390804,10.730972857142858,277.6968333336257
45.50449718390804,10.73110023809524,272.0
45.504540977011494,10.730463333333333,269.6361999998698
45.504540977011494,10.730527023809524,277.3782500012801
45.504540977011494,10.730590714285714,277.369999997217
45.504540977011494,10.730654404761905,281.55270000008323
45.504540977011494,10.730718095238094,274.58682353187316
45.504540977011494,10.730781785714285,274.31099999343803
45.504540977011494,10.730845476190476,275.56112500664494
45.504540977011494,10.730909166666667,274.4850999985379
45.504540977011494,10.730972857142858,277.1475454561478
45.504540977011494,10.731036547619048,275.026142851423
45.504584770114946,10.730463333333333,271.3376874939601
45.504584770114946,10.730527023809524,268.75235484110334
45.504584770114946,10.730590714285714,277.20145453538726
45.504584770114946,10.730654404761905,281.89450000645934
45.504584770114946,10.730718095238094,283.24617390936845
45.504584770114946,10.730781785714285,282.0994285707495
45.504584770114946,10.730845476190476,279.9494736862381
45.504584770114946,10.730909166666667,279.0354761837286
45.504584770114946,10.730972857142858,277.77285714967553
45.504584770114946,10.731036547619048,279.73900000069614
45.50462856321839,10.730463333333333,274.4538333280323
45.50462856321839,10.730527023809524,272.0853571434229
45.50462856321839,10.730590714285714,274.11663157639526
45.50462856321839,10.730654404761905,276.90610527546886
45.50462856321839,10.730718095238094,280.64555555391166
45.50462856321839,10.730781785714285,276.9070540608054
45.50462856321839,10.730845476190476,279.455000002297
45.50462856321839,10.730909166666667,276.35816665982924
45.50462856321839,10.730972857142858,276.6685000055504
45.50462856321839,10.731036547619048,285.83471429259566
45.50467235632184,10.730463333333333,277.92025000903504
45.50467235632184,10.730527023809524,277.4952083345133
45.50467235632184,10.730590714285714,273.73684210050754
45.50467235632184,10.730654404761905,272.89672000039036
45.50467235632184,10.730718095238094,271.2988125043745
45.50467235632184,10.730781785714285,273.7146428548362
45.50467235632184,10.730845476190476,273.8248297885483
45.50467235632184,10.730909166666667,274.507812496698
45.50467235632184,10.730972857142858,274.0366428573189
45.50467235632184,10.731036547619048,273.93437502200584
