latitude,longitude,value
45.577255,10.70105,6.80297
45.577255,10.701031666666667,6.78826
45.577255,10.70102,6.78228
45.57727,10.701005,6.78909
45.57727,10.70099,6.78108
45.577286666666666,10.70098,6.77976
45.577295,10.700961666666666,6.78324
45.57730333333333,10.700948333333333,6.78155
45.577326666666664,10.700925,6.77854
45.57734333333333,10.700905,6.78421
45.57736,10.700885,6.78102
45.577376666666666,10.700873333333334,6.78677
45.577385,10.700866666666666,6.78596
45.57739333333333,10.700878333333334,6.79103
45.57740833333333,10.7009,6.7895
45.57740833333333,10.70092,6.78946
45.5774,10.700936666666667,6.78332
45.577385,10.700955,6.78436
45.577376666666666,10.700975,6.8488
45.577376666666666,10.70099,6.79937
45.57736,10.701006666666666,6.79868
45.57734333333333,10.70102,6.79523
45.577326666666664,10.701031666666667,6.79439
45.57731166666667,10.701043333333333,6.79505
45.57730333333333,10.701056666666666,6.79702
45.577286666666666,10.701066666666666,6.78944
45.57727,10.701076666666667,6.78854
45.577255,10.701085,6.78842
45.577238333333334,10.701096666666666,6.78995
45.57723,10.701116666666667,6.79092
45.577238333333334,10.701136666666667,6.79039
45.577238333333334,10.70116,6.79255
45.577238333333334,10.701188333333333,6.79016
45.577238333333334,10.701213333333333,6.79083
45.57724666666667,10.701238333333333,6.78922
45.577255,10.701263333333333,6.78655
45.577255,10.701291666666666,6.78494
45.577261666666665,10.701316666666667,6.78743
45.57727,10.70134,6.78503
45.57727,10.701358333333333,6.78258
45.57727,10.701375,6.78528
45.577255,10.701393333333334,6.78549
45.577238333333334,10.701408333333333,6.79048
45.577238333333334,10.70142,6.78525
45.577238333333334,10.701435,6.81575
45.57723,10.70145,6.79711
45.577205,10.70146,6.79227
45.577196666666666,10.701483333333334,6.7939
45.577205,10.701496666666667,6.79863
45.57722166666667,10.70151,6.80003
45.57723,10.70152,6.79703
45.57724666666667,10.70152,6.79602
45.57727,10.70151,6.80169
45.577295,10.70149,6.79809
45.577295,10.701478333333334,6.80308
45.577295,10.701466666666667,6.79568
45.577295,10.701448333333333,6.7904
45.577295,10.701426666666666,6.79289
45.57730333333333,10.701411666666667,6.99312
45.57730333333333,10.701388333333334,6.7924
45.57731166666667,10.70137,6.94058
45.57732,10.701348333333334,6.82389
45.57731166666667,10.701321666666667,6.82552
45.57730333333333,10.701296666666666,6.81852
45.57730333333333,10.701278333333333,6.82298
45.57730333333333,10.701243333333334,6.81988
45.57730333333333,10.701243333333334,6.90313
45.57730333333333,10.701238333333333,6.81759
45.577286666666666,10.701225,6.82632
45.577286666666666,10.701201666666666,6.82522
45.57727833333333,10.701178333333333,6.82255
45.57727833333333,10.701155,6.82047
45.57727833333333,10.701133333333333,6.81839
45.577286666666666,10.701113333333334,6.81853
45.577295,10.701095,6.819
45.57730333333333,10.70108,6.8189
45.57730333333333,10.70107,6.82369
45.57730333333333,10.701063333333334,6.8298
45.57730333333333,10.701061666666666,6.83415
45.57730333333333,10.701058333333334,6.833
45.57730333333333,10.701053333333334,6.8247
45.57730333333333,10.701053333333334,6.82742
45.57730333333333,10.701053333333334,6.83345
45.57730333333333,10.70105,6.83351
45.57730333333333,10.701045,6.83068
45.57730333333333,10.701045,6.82981
45.57730333333333,10.701045,6.83379
45.57730333333333,10.701043333333333,6.83507
45.57730333333333,10.701041666666667,6.83215
45.57730333333333,10.701041666666667,6.83263
45.57730333333333,10.70104,6.83724
45.57730333333333,10.70104,6.83288
45.57730333333333,10.701038333333333,6.83729
45.57730333333333,10.701038333333333,6.83493
45.57731166666667,10.701038333333333,6.82764
45.57731166666667,10.701038333333333,6.83091
45.57731166666667,10.701038333333333,6.83569
45.57731166666667,10.701035,6.83076
45.57731166666667,10.701035,6.82979
45.57731166666667,10.701035,6.82963
45.57732,10.701038333333333,6.83375
45.57732,10.701038333333333,6.82763
45.57732,10.701038333333333,6.82916
45.57732,10.701038333333333,6.82876
45.57732,10.701038333333333,6.82905
45.57732,10.701038333333333,6.82649
45.57732,10.701038333333333,6.82906
45.57732,10.701038333333333,6.83358
45.57732,10.701038333333333,6.82775
45.57732,10.701038333333333,6.82355
45.577326666666664,10.70104,6.8296
45.577326666666664,10.70104,6.8283
45.577326666666664,10.701041666666667,6.81822
45.577326666666664,10.701041666666667,6.81937
45.577326666666664,10.701041666666667,6.82985
45.577326666666664,10.701041666666667,6.83912
45.577335,10.701043333333333,6.83307
45.577335,10.701043333333333,6.82822
45.577335,10.701043333333333,6.83519
45.577335,10.701043333333333,6.81544
45.577335,10.701043333333333,6.82015
45.577335,10.701045,6.83756
45.577335,10.701045,6.82108
45.577335,10.701043333333333,6.80262
45.577335,10.701041666666667,6.80234
45.577335,10.701035,6.79556
45.577335,10.70102,6.79568
45.577326666666664,10.701001666666667,6.79721
45.57730333333333,10.700983333333333,6.79713
45.577295,10.700956666666666,6.80307
45.57727833333333,10.700941666666667,6.79749
45.57727,10.700936666666667,6.8004
45.577255,10.70093,6.80244
45.577238333333334,10.70093,6.7985
45.57723,10.700936666666667,6.80403
45.577205,10.700948333333333,6.81227
45.577196666666666,10.700955,6.80613
45.577196666666666,10.700961666666666,6.80149
45.577196666666666,10.700971666666666,6.79932
45.57721333333333,10.700985,6.7981
45.57722166666667,10.700998333333333,6.79842
45.57723,10.701006666666666,6.80826
45.57723,10.701015,6.81005
45.577238333333334,10.701016666666666,6.8104
45.577238333333334,10.701021666666668,6.81084
45.577255,10.701025,6.81538
45.577255,10.701026666666667,6.81811
45.577261666666665,10.701026666666667,6.81596
45.57727,10.70103,6.81777
45.57727,10.701031666666667,6.8189
45.57727,10.701035,6.82085
45.57727,10.701038333333333,6.8119
45.57727,10.70104,6.81831
45.57727,10.701045,6.76825
45.57727,10.701058333333334,6.77538
45.57727,10.70107,6.77527
45.57727,10.701086666666667,6.77949
45.577261666666665,10.701113333333334,6.78123
45.577255,10.701136666666667,6.78051
45.57724666666667,10.701161666666666,6.77599
45.577238333333334,10.701183333333333,6.78774
45.577238333333334,10.701196666666666,6.79622
45.577238333333334,10.701213333333333,6.7877
45.57723,10.701233333333333,6.78815
45.577238333333334,10.701256666666668,6.78821
45.577255,10.701278333333333,6.78479
45.577261666666665,10.701298333333334,6.78313
45.57727,10.701316666666667,6.78235
45.57727833333333,10.701333333333332,6.7786
45.57727833333333,10.701353333333333,6.78185
45.57727,10.701373333333333,6.78266
45.577255,10.701395,6.78073
45.57724666666667,10.70141,6.78194
45.577238333333334,10.701416666666667,6.78064
45.57723,10.701423333333333,6.82858
45.57721333333333,10.701435,6.78412
45.57721333333333,10.701445,6.77242
45.57721333333333,10.701448333333333,6.78767
45.57721333333333,10.701445,6.79935
45.57721333333333,10.701441666666666,6.79729
45.57722166666667,10.70144,6.79747
45.57721333333333,10.70144,6.79875
45.57721333333333,10.70144,6.80004
45.57721333333333,10.70144,6.80816
45.57721333333333,10.701438333333334,6.80131
45.57721333333333,10.70144,6.80017
45.57721333333333,10.701438333333334,6.80005
45.577205,10.701438333333334,6.80471
45.577205,10.701438333333334,6.80337
45.577205,10.701438333333334,6.80313
45.577205,10.701436666666666,6.79893
45.577196666666666,10.701436666666666,6.79845
45.577196666666666,10.701436666666666,6.80052
45.577196666666666,10.701435,6.79489
45.577196666666666,10.701435,6.7935
45.577196666666666,10.701435,6.79779
45.577196666666666,10.701435,6.79586
45.577196666666666,10.701431666666666,6.79622
45.577196666666666,10.701431666666666,6.79376
45.577196666666666,10.70143,6.79634
45.577196666666666,10.70143,6.79684
45.577196666666666,10.701428333333334,6.79548
45.577196666666666,10.701428333333334,6.79333
45.577196666666666,10.701428333333334,6.79217
45.577196666666666,10.701428333333334,6.7916
45.577196666666666,10.701428333333334,6.79044
45.577196666666666,10.701428333333334,6.79612
45.577196666666666,10.701428333333334,6.79016
45.577196666666666,10.701428333333334,6.79704
45.577196666666666,10.70143,6.79255
45.577196666666666,10.70143,6.78963
45.577196666666666,10.70143,6.78835
45.577196666666666,10.701431666666666,6.78778
45.577196666666666,10.701431666666666,6.78537
45.577196666666666,10.701435,6.78423
45.577196666666666,10.701435,6.78893
45.577196666666666,10.701435,6.7888
45.577196666666666,10.701435,6.78668
45.577196666666666,10.701435,6.7826
45.577196666666666,10.701435,6.78413
45.577196666666666,10.701435,6.78994
45.577196666666666,10.701435,6.78878
45.577196666666666,10.701435,6.78977
45.577196666666666,10.701435,6.78895
45.577196666666666,10.701435,6.78087
45.577196666666666,10.701435,6.78454
45.577196666666666,10.701435,6.786
45.577196666666666,10.701435,6.78626
45.577196666666666,10.701435,6.78466
45.577196666666666,10.701436666666666,6.78372
45.577196666666666,10.701436666666666,6.78397
45.577196666666666,10.701436666666666,6.78353
45.577196666666666,10.701436666666666,6.77484
45.577196666666666,10.701436666666666,6.77615
45.577196666666666,10.701436666666666,6.77743
45.577196666666666,10.701436666666666,6.77703
45.577196666666666,10.701436666666666,6.77663
45.577196666666666,10.701436666666666,6.78075
45.577196666666666,10.701436666666666,6.77776
45.577196666666666,10.701436666666666,6.77633
45.577196666666666,10.701436666666666,6.78017
45.577196666666666,10.701436666666666,6.7821
45.577196666666666,10.701436666666666,6.78067
45.577196666666666,10.701436666666666,6.77879
45.577196666666666,10.701436666666666,6.77301
45.577196666666666,10.701436666666666,6.77257
45.577196666666666,10.701436666666666,6.77282
45.577196666666666,10.701436666666666,6.7779
45.577196666666666,10.701436666666666,6.77177
45.577196666666666,10.701436666666666,6.77302
45.577196666666666,10.701436666666666,6.7772
